current,height,name,city,state,latitude,longitude,abandoned,is completed,completed.year,air traffic control tower,belltower,bridge,casino,commercial,education,exhibition,floors above,government,hospital,hotel,industrial,library,museum,observation,office,other,rank,religious,residential,retail,serviced apartments,telecommunications
completed,163.9799957,Shaklee Terrace Building,San Francisco,California,37.79182816,-122.3988037,FALSE,TRUE,1982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,526,FALSE,FALSE,FALSE,FALSE,FALSE
completed,163.9799957,Lefcourt Colonial Building,New York City,New York,40.75175858,-73.97930908,FALSE,TRUE,1929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,525,FALSE,FALSE,FALSE,FALSE,FALSE
completed,163.9799957,RBC Plaza,Raleigh,North Carolina,35.77434921,-78.6400528,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,527,FALSE,FALSE,FALSE,FALSE,FALSE
completed,164,"Vizcayne, North Tower",Miami,Florida,25.77699089,-80.18842316,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,521,FALSE,TRUE,FALSE,FALSE,FALSE
completed,164,"Vizcayne, South Tower",Miami,Florida,25.77651978,-80.18894196,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,521,FALSE,TRUE,FALSE,FALSE,FALSE
completed,164,Two International Place,Boston,Massachusetts,42.3563385,-71.05174255,FALSE,TRUE,1993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,524,FALSE,FALSE,FALSE,FALSE,FALSE
completed,164.1399994,RBC Plaza,Minneapolis,Minnesota,44.97819138,-93.27082825,FALSE,TRUE,1992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,520,FALSE,FALSE,FALSE,FALSE,FALSE
completed,164.2899933,Mandarin Oriental Hotel Las Vegas,Las Vegas,Nevada,36.10617828,-115.1746902,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,519,FALSE,TRUE,FALSE,FALSE,FALSE
completed,164.5899963,14 Wall,New York City,New York,40.70761871,-74.01075745,FALSE,TRUE,1912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,518,FALSE,FALSE,FALSE,FALSE,FALSE
completed,164.6000061,"Eiffel Tower, Paris Las Vegas",Las Vegas,Nevada,36.11244965,-115.1721191,FALSE,TRUE,1998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,517,FALSE,FALSE,FALSE,FALSE,FALSE
completed,164.8999939,Ritz Hotel Tower,New York City,New York,40.76158905,-73.9702301,FALSE,TRUE,1926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,514,FALSE,FALSE,FALSE,FALSE,FALSE
completed,165,One Rincon Hill North Tower,San Francisco,California,37.78641891,-122.3919907,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,513,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.1999969,Viceroy,Miami,Florida,25.76877975,-80.18978119,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,510,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.1999969,Grand Central Plaza,New York City,New York,40.75009155,-73.97590637,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,511,FALSE,FALSE,FALSE,FALSE,FALSE
completed,165.25,17 State Street,New York City,New York,40.70283127,-74.01394653,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,509,FALSE,FALSE,FALSE,FALSE,FALSE
completed,165.2599945,220 Riverside Boulevard At Trump Place,New York City,New York,40.77954865,-73.98744202,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,508,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.4799957,AMLI River North,Chicago,Illinois,41.88980103,-87.63069153,FALSE,TRUE,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,507,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.5,Opera Tower,Miami,Florida,25.79244995,-80.18720245,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,505,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.5,2 Gold Street,New York City,New York,40.70729065,-74.00698853,FALSE,TRUE,2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,506,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.5099945,Bank of America Fifth Avenue Plaza,Seattle,Washington,47.60589981,-122.3302383,FALSE,TRUE,1981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,504,FALSE,FALSE,FALSE,FALSE,FALSE
completed,165.8000031,The Galleria,New York City,New York,40.76176071,-73.96974945,FALSE,TRUE,1975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,503,FALSE,TRUE,FALSE,FALSE,FALSE
completed,165.8800049,Park Millennium,Chicago,Illinois,41.88660049,-87.62138367,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,502,FALSE,TRUE,FALSE,FALSE,FALSE
completed,166,Jade Ocean,Sunny Isles Beach,Florida,25.93438911,-80.12094879,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,501,FALSE,TRUE,FALSE,FALSE,FALSE
completed,166.1199951,Transportation Building,New York City,New York,40.71194839,-74.00868225,FALSE,TRUE,1928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,500,FALSE,FALSE,FALSE,FALSE,FALSE
completed,166.4199982,The Corinthian,New York City,New York,40.74647141,-73.9729538,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,497,FALSE,TRUE,FALSE,FALSE,FALSE
completed,166.4199982,Wells Fargo Center,Portland,Oregon,45.51433945,-122.6793518,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,498,FALSE,FALSE,FALSE,FALSE,FALSE
completed,166.4199982,San Antonio Marriott Rivercenter,San Antonio,Texas,29.42324066,-98.48378754,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,499,FALSE,FALSE,FALSE,FALSE,FALSE
completed,166.5700073,455 North Park Drive ?Loews Chicago Hotel,Chicago,Illinois,41.89007187,-87.619133,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,496,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167,50 United Nations Plaza,New York City,New York,40.75177002,-73.96833038,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,495,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.0299988,Bankers Trust West Annex,New York City,New York,40.75667191,-73.97560883,FALSE,TRUE,1971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,492,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.3399963,400 West Market,Louisville,Kentucky,38.25495148,-85.75713348,FALSE,TRUE,1992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,489,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.6399994,Trump Royale,Sunny Isles Beach,Florida,25.94492912,-80.12000275,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,485,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.6399994,Acqualina Ocean Residences,Sunny Isles Beach,Florida,25.94075966,-80.12049103,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,481,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.6399994,The Biltmore,New York City,New York,40.76050186,-73.98693085,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,481,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.6399994,The Tower at 15 Central Park West,New York City,New York,40.7699585,-73.98158264,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,488,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.6399994,Hyatt Times Square,New York City,New York,40.75756836,-73.98403931,FALSE,TRUE,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,480,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.6399994,WEDGE International Tower,Houston,Texas,29.75468063,-95.36992645,FALSE,TRUE,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,484,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.6399994,Sheraton Dallas Hotel Central Tower,Dallas,Texas,32.78511047,-96.7947998,FALSE,TRUE,1959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,486,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.6399994,KBR Tower,Houston,Texas,29.75317001,-95.37241364,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,487,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.9499969,Trump Palace,Sunny Isles Beach,Florida,25.94393921,-80.12001801,FALSE,TRUE,2005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,476,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.9499969,Downtown by Philippe Starck,New York City,New York,40.70642853,-74.01069641,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,477,FALSE,TRUE,FALSE,FALSE,FALSE
completed,167.9499969,Unysys Building,New York City,New York,40.74898911,-73.97506714,FALSE,TRUE,1963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,475,FALSE,FALSE,FALSE,FALSE,FALSE
completed,167.9499969,AT&T Long Lines Building,New York City,New York,40.7164917,-74.0059967,FALSE,TRUE,1974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,478,FALSE,FALSE,FALSE,FALSE,TRUE
completed,167.9700012,Pittsfield Building,Chicago,Illinois,41.88304901,-87.62567902,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,474,FALSE,FALSE,FALSE,FALSE,FALSE
completed,168,One Sansome Street,San Francisco,California,37.79048157,-122.4012375,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,473,FALSE,FALSE,FALSE,FALSE,FALSE
completed,168.5599976,Newberry Plaza,Chicago,Illinois,41.90156174,-87.6288681,FALSE,TRUE,1974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,470,FALSE,TRUE,FALSE,FALSE,FALSE
completed,168.5599976,Michigan Plaza South,Chicago,Illinois,41.88600922,-87.62348175,FALSE,TRUE,1985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,471,FALSE,FALSE,FALSE,FALSE,FALSE
completed,168.7599945,Streeter Place,Chicago,Illinois,41.89216995,-87.61804962,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,469,FALSE,TRUE,FALSE,FALSE,FALSE
completed,168.8600006,50 Biscayne,Miami,Florida,25.77479935,-80.18778229,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,465,FALSE,TRUE,FALSE,FALSE,FALSE
completed,168.8600006,Quantum on the Bay South Tower,Miami,Florida,25.79464912,-80.18707275,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,467,FALSE,TRUE,FALSE,FALSE,FALSE
completed,168.8600006,Marriott Marquis Hotel,Atlanta,Georgia,33.76163101,-84.38477325,FALSE,TRUE,1985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,466,FALSE,FALSE,FALSE,FALSE,FALSE
completed,168.8600006,The Belvedere,New York City,New York,40.74475861,-73.9861908,FALSE,TRUE,1999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,468,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169,Harbor Point,Chicago,Illinois,41.88491058,-87.61470795,FALSE,TRUE,1975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,463,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169,Tower 111,New York City,New York,40.74848175,-73.98918152,FALSE,TRUE,2011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,464,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169.0500031,Washington Monument,Washington D.C.,Washington D.C.,38.88946915,-77.03523254,FALSE,TRUE,1884,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,462,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.1399994,Paramount at Edgewater Square,Miami,Florida,25.79673958,-80.18786621,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,461,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169.1600037,Equitable Building,New York City,New York,40.70822144,-74.01049805,FALSE,TRUE,1915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,460,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.1699982,Civic Opera Building,Chicago,Illinois,41.88262177,-87.63745117,FALSE,TRUE,1929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,458,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.1699982,330 Madison Avenue,New York City,New York,40.75333023,-73.97950745,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,459,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.1999969,Reuters Building,New York City,New York,40.75669098,-73.9870224,FALSE,TRUE,2001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,457,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.3000031,Leveque Tower,Columbus,Ohio,39.96237183,-83.0021286,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,455,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.4700012,State of Georgia Building,Atlanta,Georgia,33.75407028,-84.39054871,FALSE,TRUE,1967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,454,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.4700012,The Parkshore,Chicago,Illinois,41.88565063,-87.61460114,FALSE,TRUE,1991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,451,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169.4700012,North Harbor Tower,Chicago,Illinois,41.88544083,-87.61535645,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,452,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169.4700012,VDARA,Las Vegas,Nevada,36.10958862,-115.1783676,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,452,FALSE,FALSE,FALSE,FALSE,FALSE
completed,169.7799988,100 United Nations Plaza,New York City,New York,40.75318146,-73.96778107,FALSE,TRUE,1986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,449,FALSE,TRUE,FALSE,FALSE,FALSE
completed,169.7799988,Continental Can Building,New York City,New York,40.74956131,-73.97471619,FALSE,TRUE,1962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,450,FALSE,FALSE,FALSE,FALSE,FALSE
completed,170,South Park Tower,New York City,New York,40.77011871,-73.98581696,FALSE,TRUE,1986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,448,FALSE,TRUE,FALSE,FALSE,FALSE
completed,170.3899994,Blue Diamond Tower,Miami Beach,Florida,25.82324028,-80.12142181,FALSE,TRUE,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,446,FALSE,TRUE,FALSE,FALSE,FALSE
completed,170.3899994,Green Diamond Tower,Miami Beach,Florida,25.82239914,-80.12155914,FALSE,TRUE,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,446,FALSE,TRUE,FALSE,FALSE,FALSE
completed,170.6799927,Museum Tower,Dallas,Texas,32.78945923,-96.80011749,FALSE,TRUE,2013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,445,FALSE,TRUE,FALSE,FALSE,FALSE
completed,170.6900024,Huron Plaza,Chicago,Illinois,41.89519119,-87.6265564,FALSE,TRUE,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,439,FALSE,TRUE,FALSE,FALSE,FALSE
completed,170.6900024,Boeing International Headquarters,Chicago,Illinois,41.88407135,-87.63893127,FALSE,TRUE,1990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,442,FALSE,FALSE,FALSE,FALSE,FALSE
completed,170.6900024,Nelson Tower,New York City,New York,40.75146866,-73.99086761,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,440,FALSE,FALSE,FALSE,FALSE,FALSE
completed,170.6900024,Hotel Sherry-Netherland,New York City,New York,40.76433182,-73.97270966,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,441,FALSE,FALSE,FALSE,FALSE,FALSE
completed,170.6900024,Reunion Tower,Dallas,Texas,32.77536011,-96.80896759,FALSE,TRUE,1978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,444,FALSE,FALSE,FALSE,FALSE,FALSE
completed,171,US Bank Plaza I,Minneapolis,Minnesota,44.977211,-93.26766205,FALSE,TRUE,1981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,438,FALSE,FALSE,FALSE,FALSE,FALSE
completed,171,30 Broad Street,New York City,New York,40.70621872,-74.01167297,FALSE,TRUE,1932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,437,FALSE,FALSE,FALSE,FALSE,FALSE
completed,171.3000031,Kluczynski Federal Building,Chicago,Illinois,41.87845993,-87.62995911,FALSE,TRUE,1974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,436,FALSE,FALSE,FALSE,FALSE,FALSE
completed,171.3999939,Marina City I,Chicago,Illinois,41.88816833,-87.62850189,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,434,FALSE,TRUE,FALSE,FALSE,FALSE
completed,171.3999939,Marina City II,Chicago,Illinois,41.88793182,-87.62915039,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,434,FALSE,TRUE,FALSE,FALSE,FALSE
completed,172,Spear Tower,San Francisco,California,37.7933197,-122.394371,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,431,FALSE,FALSE,FALSE,FALSE,FALSE
completed,172,111 Huntington Avenue,Boston,Massachusetts,42.34648132,-71.08162689,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,432,FALSE,FALSE,FALSE,FALSE,FALSE
completed,172,The Tower at PNC Plaza,Pittsburgh,Pennsylvania,40.44028091,-80.00022125,FALSE,TRUE,2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,433,FALSE,FALSE,FALSE,FALSE,FALSE
completed,172.2100067,Palmolive Building,Chicago,Illinois,41.89981079,-87.62348175,FALSE,TRUE,1929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,429,FALSE,TRUE,FALSE,FALSE,FALSE
