current,height,name,city,state,multi,main,latitude,longitude,abandoned,is.completed,completed.year,air.traffic.control.tower,belltower,bridge,casino,commercial,education,exhibition,floors.above,government,hospital,hotel,industrial,library,museum,observation,office,other,rank,religious,residential,retail,serviced.apartments,telecommunications
completed,161.2400055,First Market Tower,San Francisco,California,office,office,37.79050827,-122.3991394,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,556,FALSE,FALSE,FALSE,FALSE,FALSE
completed,161.2400055,McKesson Plaza,San Francisco,California,office,office,37.78881073,-122.4026566,FALSE,TRUE,1969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,556,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160.9400024,Jade at Brickell Bay,Miami,Florida,residential,residential,25.76033974,-80.18946838,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,560,FALSE,TRUE,FALSE,FALSE,FALSE
completed,160.9400024,The Metropolis,New York City,New York,residential,residential,40.75207901,-73.97425079,FALSE,TRUE,2001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,561,FALSE,TRUE,FALSE,FALSE,FALSE
completed,160.7799988,William Beaver House,New York City,New York,residential,residential,40.70531082,-74.01035309,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,562,FALSE,TRUE,FALSE,FALSE,FALSE
completed,160.6300049,Travelers Tower,Hartford,Conneticut,office,office,41.76440811,-72.67266083,FALSE,TRUE,1919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,563,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160.3300018,North American Plywood Building,New York City,New York,office,office,40.75559998,-73.97131348,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,565,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160.3000031,Vehicle Assembly Building,Cape Canaveral,Florida,industrial,industrial,28.58600998,-80.65075684,FALSE,TRUE,1965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,566,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160.0200043,Harrah`s Waterfront Tower,Atlantic City,New Jersey,hotel / casino,hotel,39.38483047,-74.42951965,FALSE,TRUE,2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,567,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160,Plaza on Brickell Tower II,Miami,Florida,residential,residential,25.76466942,-80.1905899,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,568,FALSE,TRUE,FALSE,FALSE,FALSE
completed,160,Hotel Pierre,New York City,New York,hotel,hotel,40.76507187,-73.97177887,FALSE,TRUE,1928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,569,FALSE,FALSE,FALSE,FALSE,FALSE
completed,160,767 3rd Avenue,New York City,New York,office,office,40.7542305,-73.97142792,FALSE,TRUE,1980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,570,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.7200012,River Plaza,Chicago,Illinois,residential,residential,41.88988113,-87.62573242,FALSE,TRUE,1977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,571,FALSE,TRUE,FALSE,FALSE,FALSE
completed,159.7200012,Citibank Building,New York City,New York,office,office,40.75917053,-73.9718399,FALSE,TRUE,1961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,572,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.7200012,Amazon Tower I,Seattle,Washington,office,office,47.61616135,-122.3400574,FALSE,TRUE,2016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,573,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.6999969,425 Market Street,San Francisco,California,office,office,37.79122162,-122.3981018,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,574,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.4100037,35 East Wacker Drive,Chicago,Illinois,office,office,41.88653183,-87.62676239,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,576,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.4100037,Mercantile Building,Dallas,Texas,office,office,32.78084183,-96.79669189,FALSE,TRUE,1943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,579,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.4100037,Pennzoil Place I,Houston,Texas,office,office,29.76021957,-95.36538696,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,577,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.4100037,Pennzoil Place II,Houston,Texas,office,office,29.76004028,-95.36578369,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,577,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.1100006,Kemper Building,Chicago,Illinois,office,office,41.88653183,-87.62757111,FALSE,TRUE,1962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,580,FALSE,FALSE,FALSE,FALSE,FALSE
completed,159.1100006,825 Third Avenue,New York City,New York,office,office,40.75579834,-73.97009277,FALSE,TRUE,1969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,581,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.8999939,Mather Tower,Chicago,Illinois,office,office,41.88764954,-87.62539673,FALSE,TRUE,1928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,583,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.8000031,Atelier,New York City,New York,residential,residential,40.76158905,-73.99945831,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,584,FALSE,TRUE,FALSE,FALSE,FALSE
completed,158.5,One Federal Street,Boston,Massachusetts,office,office,42.35630035,-71.0568924,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,591,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.5,10 South Wacker,Chicago,Illinois,office,office,41.88159943,-87.63773346,FALSE,TRUE,1987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,589,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.5,30 South Wacker,Chicago,Illinois,office,office,41.88087082,-87.63775635,FALSE,TRUE,1983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,589,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.5,Santa Maria,Miami,Florida,residential,residential,25.75547028,-80.19477844,FALSE,TRUE,1997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,586,FALSE,TRUE,FALSE,FALSE,FALSE
completed,158.5,26 Broadway,New York City,New York,office,office,40.70529175,-74.01300812,FALSE,TRUE,1924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,592,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158.5,Three Mellon Center,Pittsburgh,Pennsylvania,office,office,40.44021988,-79.99746704,FALSE,TRUE,1951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,588,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158,RRI Energy Plaza,Houston,Texas,office,office,29.75695038,-95.36554718,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,594,FALSE,FALSE,FALSE,FALSE,FALSE
completed,158,Newsweek Building,New York City,New York,office,office,40.75770187,-73.97609711,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,593,FALSE,FALSE,FALSE,FALSE,FALSE
completed,157.8899994,The Downtown Club,New York City,New York,residential,residential,40.70608902,-74.01570892,FALSE,TRUE,1930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,596,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.8899994,The Residences at the Ritz-Carlton,Philadelphia,Pennsylvania,residential,residential,39.95153046,-75.16500854,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,595,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.7599945,Palms Place,Las Vegas,Nevada,residential / hotel,hotel,36.11408997,-115.1987,FALSE,TRUE,2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,597,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.6600037,The Columbian,Chicago,Illinois,residential,residential,41.86769867,-87.62458801,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,598,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.5800018,TCW Tower,Los Angeles,California,office,office,34.04682159,-118.2630463,FALSE,TRUE,1990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,600,FALSE,FALSE,FALSE,FALSE,FALSE
completed,157.4400024,785 8th Avenue,New York City,New York,residential,residential,40.76102066,-73.98747253,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,601,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.4100037,191 North Wacker Drive,Chicago,Illinois,office,office,41.88534927,-87.63665009,FALSE,TRUE,2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,602,FALSE,FALSE,FALSE,FALSE,FALSE
completed,157.2799988,Union Bank Plaza,Los Angeles,California,office / retail,office,34.05316925,-118.2573776,FALSE,TRUE,1968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,605,FALSE,FALSE,FALSE,FALSE,FALSE
completed,157.2799988,Highpoint Condominiums,New York City,New York,residential,residential,40.7485199,-73.97360992,FALSE,TRUE,1988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,603,FALSE,TRUE,FALSE,FALSE,FALSE
completed,157.1999969,Frost Bank Tower,Austin,Texas,office,office,30.26633072,-97.74295807,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,606,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.9700012,401 East Ontario Street,Chicago,Illinois,residential,residential,41.89329147,-87.61673737,FALSE,TRUE,1990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,607,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.9700012,Seagram Building,New York City,New York,office,office,40.75844955,-73.97223663,FALSE,TRUE,1958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,609,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.9700012,Sterling Drug Company Building,New York City,New York,office,office,40.75070953,-73.97923279,FALSE,TRUE,1964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,608,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.6699982,The Streeter,Chicago,Illinois,residential,residential,41.89241028,-87.61882782,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,611,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.6699982,Rainier Tower,Seattle,Washington,office,office,47.60879898,-122.334343,FALSE,TRUE,1977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,612,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.4100037,1214 Fifth Avenue,New York City,New York,residential / office,residential,40.79124069,-73.95233917,FALSE,TRUE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,613,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.3600006,600 North Lake Shore Drive - South Tower,Chicago,Illinois,residential,residential,41.89292145,-87.61482239,FALSE,TRUE,2009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,614,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.3600006,Bank of New York Building,New York City,New York,office,office,40.70642853,-74.00913239,FALSE,TRUE,1927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,616,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.3600006,Mid-Continent Tower,Tulsa,Oklahoma,office,office,36.15272141,-95.98886871,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,615,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.3099976,Park Tower Condominiums,Chicago,Illinois,residential,residential,41.98014832,-87.65471649,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,617,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.1600037,The Ivy,Miami,Florida,residential,residential,25.77042961,-80.19515991,FALSE,TRUE,2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,618,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.0599976,LaSalle-Wacker Building,Chicago,Illinois,office,office,41.88653183,-87.63210297,FALSE,TRUE,1930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,621,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,Bryan Tower,Dallas,Texas,office,office,32.78527832,-96.79638672,FALSE,TRUE,1973,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,624,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,PNC Tower,Louisville,Kentucky,office,office,38.2562294,-85.75789642,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,624,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,Millennium Towers North,New York City,New York,office,office,40.75355148,-73.98934174,FALSE,TRUE,1930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,619,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,One Hanson Place,New York City,New York,office,office,40.68548965,-73.97763062,FALSE,TRUE,1929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,620,FALSE,TRUE,FALSE,FALSE,FALSE
completed,156.0599976,1407 Broadway,New York City,New York,office,office,40.75342178,-73.98764038,FALSE,TRUE,1950,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,621,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,International Building,New York City,New York,office,office,40.75915146,-73.9777298,FALSE,TRUE,1935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,621,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,437 Madison Avenue,New York City,New York,office,office,40.75740051,-73.97535706,FALSE,TRUE,1967,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,624,FALSE,FALSE,FALSE,FALSE,FALSE
completed,156.0599976,Fourth and Madison Building,Seattle,Washington,office,office,47.60565948,-122.3331375,FALSE,TRUE,2003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,624,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155.7599945,Continental Building,New York City,New York,office,office,40.75466156,-73.98645782,FALSE,TRUE,1931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,628,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155.7599945,K & L Gates Center,Pittsburgh,Pennsylvania,office,office,40.44200134,-79.99993896,FALSE,TRUE,1968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,630,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155.4499969,Harris Bank Bank Addition II,Chicago,Illinois,office,office,41.8802681,-87.63197327,FALSE,TRUE,1974,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,632,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155.3899994,Liberty Plaza,New York City,New York,residential,residential,40.70735931,-74.00821686,FALSE,TRUE,2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,633,FALSE,TRUE,FALSE,FALSE,FALSE
completed,155.1499939,Bank of America Building,Baltimore,Maryland,office,office,39.28921127,-76.61402893,FALSE,TRUE,1924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,634,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155.1499939,KOIN Center,Portland,Oregon,office / residential,office,45.51314926,-122.6775589,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,635,FALSE,TRUE,FALSE,FALSE,FALSE
completed,155.1399994,Hudson Greene East Tower,Jersey City,New Jersey,residential,residential,40.71456909,-74.03504944,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,636,FALSE,TRUE,FALSE,FALSE,FALSE
completed,155.0599976,215 West,Chicago,Illinois,residential,residential,41.88302994,-87.634552,FALSE,TRUE,2010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,637,FALSE,TRUE,FALSE,FALSE,FALSE
completed,155.0399933,BrickellHouse,Miami,Florida,residential,residential,25.76038933,-80.1902771,FALSE,TRUE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,638,FALSE,TRUE,FALSE,FALSE,FALSE
completed,155,Renaissance Center 100 Tower,Detroit,Michigan,office,office,42.32907867,-83.04032135,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,639,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155,Renaissance Center 200 Tower,Detroit,Michigan,office,office,42.32955933,-83.03929138,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,639,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155,Renaissance Center 300 Tower,Detroit,Michigan,office,office,42.32878876,-83.03871155,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,639,FALSE,FALSE,FALSE,FALSE,FALSE
completed,155,Renaissance Center 400 Tower,Detroit,Michigan,office,office,42.32836151,-83.03974915,FALSE,TRUE,1976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,639,FALSE,FALSE,FALSE,FALSE,FALSE
completed,154.8399963,The Westin Virginia Beach Town Center & Residences,Virginia Beach,West Virginia,residential / hotel,hotel,36.84152985,-76.13604736,FALSE,TRUE,2007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,643,FALSE,TRUE,FALSE,FALSE,FALSE
completed,154.5,One Beacon Street,Boston,Massachusetts,office,office,42.35847855,-71.06082153,FALSE,TRUE,1972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,645,FALSE,FALSE,FALSE,FALSE,FALSE
completed,154.3000031,United Nations Secretariat Building,New York City,New York,office,office,40.74893951,-73.96801758,FALSE,TRUE,1953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,646,FALSE,FALSE,FALSE,FALSE,FALSE
completed,154.2299957,10 Universal City Plaza,Los Angeles,California,office,office,34.13824081,-118.3618927,FALSE,TRUE,1984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,648,FALSE,FALSE,FALSE,FALSE,FALSE
completed,154.2299957,810 7th Avenue,New York City,New York,office,office,40.76293182,-73.98258209,FALSE,TRUE,1970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,647,FALSE,FALSE,FALSE,FALSE,FALSE
completed,154,400 East Ohio Street,Chicago,Illinois,residential,residential,41.89284897,-87.61737823,FALSE,TRUE,1982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,649,FALSE,TRUE,FALSE,FALSE,FALSE
completed,153.9299927,The Beach Club Tower 2,Hallandale Beach,Florida,residential,residential,25.98493958,-80.11831665,FALSE,TRUE,2006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,650,FALSE,TRUE,FALSE,FALSE,FALSE
completed,153.9299927,One United Nations Plaza,New York City,New York,hotel / office,hotel,40.75048828,-73.9691925,FALSE,TRUE,1975,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,651,FALSE,FALSE,FALSE,FALSE,FALSE
